level_date,rows,median_abs_distance,mean_abs_distance,max_abs_distance,pct_within_1,pct_within_2,pct_within_3,pct_within_5,pct_within_10,dominant_anchor_family,prior_range_fraction_count,prior_hlc_count,box_internal_count,box_edge_count,full_anchor_sequence,full_family_sequence,full_side_sequence,focus_l4_l7_anchor_sequence,focus_l4_l7_family_sequence,focus_l4_l7_median_abs_distance,focus_l4_l7_pct_within_3,focus_l4_l7_pct_within_5,sequence_template_type,full_anchor_sequence_hash,full_family_sequence_hash,focus_l4_l7_anchor_sequence_hash,focus_l4_l7_family_sequence_hash,focus_family_template_key,focus_family_template_type,focus_family_template_score,focus_family_template_date_count
2026-03-16,10,1.97004,2.689016,8.02,20.0,50.0,70.0,80.0,100.0,red_box_quarter,2,0,6,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=red_box_quarter::red_box_1_25pct | L4=prior_range_fraction::prev_range_0.618 | L5=prior_range_fraction::prev_range_0.382 | L6=green_box_quarter::green_box_1_25pct | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3 | L10=red_box_edge::red_edge_3,L1=green_box_edge | L2=green_box_quarter | L3=red_box_quarter | L4=prior_range_fraction | L5=prior_range_fraction | L6=green_box_quarter | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_midline | L10=red_box_edge,L1=green | L2=green | L3=red | L4=neutral | L5=neutral | L6=green | L7=red | L8=red | L9=red | L10=red,L4=prior_range_fraction::prev_range_0.618 | L5=prior_range_fraction::prev_range_0.382 | L6=green_box_quarter::green_box_1_25pct | L7=red_box_quarter::red_box_2_75pct,L4=prior_range_fraction | L5=prior_range_fraction | L6=green_box_quarter | L7=red_box_quarter,1.64004,100.0,100.0,BOX_INTERNAL_TEMPLATE,4c41a7eb40,16c490b09a,02898863f8,2e55a1482a,,,,
2026-03-17,8,2.4175,2.881562,6.27,25.0,37.5,62.5,75.0,100.0,red_box_quarter,0,1,5,2,L1=green_box_edge::green_edge_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_mid | L6=red_box_quarter::red_box_2_25pct | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct,L1=green_box_edge | L2=green_box_quarter | L3=green_box_edge | L4=green_box_quarter | L5=prior_hlc | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=red | L7=red | L8=red,L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_mid | L6=red_box_quarter::red_box_2_25pct | L7=red_box_quarter::red_box_2_75pct,L4=green_box_quarter | L5=prior_hlc | L6=red_box_quarter | L7=red_box_quarter,1.92,100.0,100.0,BOX_INTERNAL_TEMPLATE,c24a0fea93,623bcb7e93,1751882533,428b29ccda,,,,
2026-03-18,12,3.73,3.714167,6.34,8.333333,25.0,33.333333,66.666667,100.0,red_box_quarter,0,2,8,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=red_box_quarter::red_box_1_25pct | L5=prior_hlc::previous_pivot_hlc3 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_25pct | L9=red_box_quarter::red_box_3_75pct | L10=red_box_quarter::red_box_4_25pct | L11=red_box_quarter::red_box_4_75pct | L12=red_box_edge::red_edge_4,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_quarter | L4=red_box_quarter | L5=prior_hlc | L6=prior_hlc | L7=red_box_edge | L8=red_box_quarter | L9=red_box_quarter | L10=red_box_quarter | L11=red_box_quarter | L12=red_box_edge,L1=green | L2=green | L3=green | L4=red | L5=neutral | L6=neutral | L7=red | L8=red | L9=red | L10=red | L11=red | L12=red,L4=red_box_quarter::red_box_1_25pct | L5=prior_hlc::previous_pivot_hlc3 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=red_box_quarter | L5=prior_hlc | L6=prior_hlc | L7=red_box_edge,2.285,50.0,75.0,BOX_INTERNAL_TEMPLATE,11eef53b9d,52fa8c9237,bd8278d671,47d43558f4,,,,
2026-03-19,11,4.34125,4.552544,12.54875,0.0,27.272727,36.363636,72.727273,90.909091,red_box_quarter,2,1,7,1,L1=red_box_quarter::red_box_1_75pct | L2=green_box_quarter::green_box_1_75pct | L3=prior_range_fraction::prev_range_0.333333 | L4=prior_range_fraction::prev_range_0.25 | L5=red_box_midline::red_mid_2 | L6=prior_hlc::previous_close | L7=red_box_quarter::red_box_2_75pct | L8=red_box_edge::red_edge_2 | L9=red_box_quarter::red_box_3_25pct | L10=red_box_midline::red_mid_3 | L11=red_box_quarter::red_box_3_75pct,L1=red_box_quarter | L2=green_box_quarter | L3=prior_range_fraction | L4=prior_range_fraction | L5=red_box_midline | L6=prior_hlc | L7=red_box_quarter | L8=red_box_edge | L9=red_box_quarter | L10=red_box_midline | L11=red_box_quarter,L1=red | L2=green | L3=neutral | L4=neutral | L5=red | L6=neutral | L7=red | L8=red | L9=red | L10=red | L11=red,L4=prior_range_fraction::prev_range_0.25 | L5=red_box_midline::red_mid_2 | L6=prior_hlc::previous_close | L7=red_box_quarter::red_box_2_75pct,L4=prior_range_fraction | L5=red_box_midline | L6=prior_hlc | L7=red_box_quarter,4.41375,25.0,75.0,BOX_INTERNAL_TEMPLATE,ed3854c8ae,f9c447b963,40112687d4,06e290825b,T_focus_l4_l7_family_06e29082,BOX_INTERNAL_TEMPLATE,50.117187,2.0
2026-03-20,10,2.88016,3.386743,10.28,30.0,30.0,50.0,80.0,90.0,prior_range_fraction,3,1,4,2,L1=prior_range_fraction::prev_range_0.666667 | L2=prior_range_fraction::prev_range_0.618 | L3=green_box_edge::green_edge_1 | L4=prior_hlc::previous_mid | L5=red_box_edge::red_edge_1 | L6=prior_range_fraction::prev_range_0.382 | L7=red_box_quarter::red_box_2_25pct | L8=green_box_midline::green_mid_1 | L9=red_box_midline::red_mid_2 | L10=red_box_midline::red_mid_2,L1=prior_range_fraction | L2=prior_range_fraction | L3=green_box_edge | L4=prior_hlc | L5=red_box_edge | L6=prior_range_fraction | L7=red_box_quarter | L8=green_box_midline | L9=red_box_midline | L10=red_box_midline,L1=neutral | L2=neutral | L3=green | L4=neutral | L5=red | L6=neutral | L7=red | L8=green | L9=red | L10=red,L4=prior_hlc::previous_mid | L5=red_box_edge::red_edge_1 | L6=prior_range_fraction::prev_range_0.382 | L7=red_box_quarter::red_box_2_25pct,L4=prior_hlc | L5=red_box_edge | L6=prior_range_fraction | L7=red_box_quarter,1.67,75.0,100.0,BOX_INTERNAL_TEMPLATE,df5f6e15ea,9480d64182,1da266db3c,a3fe74208f,,,,
2026-03-23,10,4.3575,4.3135,11.76,10.0,30.0,40.0,70.0,90.0,prior_hlc,0,3,6,1,L1=prior_hlc::previous_mid | L2=green_box_quarter::green_box_1_75pct | L3=green_box_midline::green_mid_1 | L4=red_box_midline::red_mid_2 | L5=prior_hlc::previous_close | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3 | L10=red_box_quarter::red_box_3_75pct,L1=prior_hlc | L2=green_box_quarter | L3=green_box_midline | L4=red_box_midline | L5=prior_hlc | L6=prior_hlc | L7=red_box_edge | L8=red_box_quarter | L9=red_box_midline | L10=red_box_quarter,L1=neutral | L2=green | L3=green | L4=red | L5=neutral | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=red_box_midline::red_mid_2 | L5=prior_hlc::previous_close | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=red_box_midline | L5=prior_hlc | L6=prior_hlc | L7=red_box_edge,5.12,25.0,50.0,BOX_INTERNAL_TEMPLATE,ae201f93cc,89fe05f96a,712ccc8d69,db0ddcd5c3,,,,
2026-03-24,10,3.40875,5.62916,18.1,0.0,20.0,40.0,70.0,80.0,prior_range_fraction,3,2,3,2,L1=green_box_edge::green_edge_2 | L2=prior_hlc::previous_high | L3=green_box_quarter::green_box_2_75pct | L4=green_box_midline::green_mid_2 | L5=green_box_quarter::green_box_2_25pct | L6=prior_hlc::previous_pivot_hlc3 | L7=red_box_edge::red_edge_1 | L8=prior_range_fraction::prev_range_0.382 | L9=prior_range_fraction::prev_range_0.25 | L10=prior_range_fraction::prev_range_0.125,L1=green_box_edge | L2=prior_hlc | L3=green_box_quarter | L4=green_box_midline | L5=green_box_quarter | L6=prior_hlc | L7=red_box_edge | L8=prior_range_fraction | L9=prior_range_fraction | L10=prior_range_fraction,L1=green | L2=neutral | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=neutral | L9=neutral | L10=neutral,L4=green_box_midline::green_mid_2 | L5=green_box_quarter::green_box_2_25pct | L6=prior_hlc::previous_pivot_hlc3 | L7=red_box_edge::red_edge_1,L4=green_box_midline | L5=green_box_quarter | L6=prior_hlc | L7=red_box_edge,3.33125,50.0,100.0,PRIOR_RANGE_HLC_MIXED_TEMPLATE,46b8f10121,c2600113e5,7baee8c040,d0ae77d0af,,,,
2026-03-25,10,3.785625,5.9125,12.4575,10.0,20.0,30.0,60.0,70.0,green_box_quarter,1,2,6,1,L1=green_box_midline::green_mid_4 | L2=green_box_edge::green_edge_3 | L3=green_box_midline::green_mid_3 | L4=green_box_quarter::green_box_3_25pct | L5=prior_hlc::previous_high | L6=green_box_quarter::green_box_2_25pct | L7=green_box_quarter::green_box_1_75pct | L8=prior_range_fraction::prev_range_0.25 | L9=prior_hlc::previous_low | L10=red_box_quarter::red_box_3_25pct,L1=green_box_midline | L2=green_box_edge | L3=green_box_midline | L4=green_box_quarter | L5=prior_hlc | L6=green_box_quarter | L7=green_box_quarter | L8=prior_range_fraction | L9=prior_hlc | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=green | L7=green | L8=neutral | L9=neutral | L10=red,L4=green_box_quarter::green_box_3_25pct | L5=prior_hlc::previous_high | L6=green_box_quarter::green_box_2_25pct | L7=green_box_quarter::green_box_1_75pct,L4=green_box_quarter | L5=prior_hlc | L6=green_box_quarter | L7=green_box_quarter,3.785625,25.0,75.0,BOX_INTERNAL_TEMPLATE,eff23a3a1d,4abf29e3a1,f2779b9151,9e40233302,,,,
2026-03-26,10,4.4,4.02,8.94,20.0,30.0,40.0,50.0,100.0,prior_hlc,1,2,4,3,L1=green_box_quarter::green_box_3_25pct | L2=green_box_edge::green_edge_2 | L3=green_box_midline::green_mid_2 | L4=prior_range_fraction::prev_range_0.75 | L5=prior_hlc::previous_mid | L6=red_box_quarter::red_box_2_25pct | L7=prior_hlc::previous_low | L8=red_box_edge::red_edge_2 | L9=red_box_midline::red_mid_3 | L10=red_box_edge::red_edge_3,L1=green_box_quarter | L2=green_box_edge | L3=green_box_midline | L4=prior_range_fraction | L5=prior_hlc | L6=red_box_quarter | L7=prior_hlc | L8=red_box_edge | L9=red_box_midline | L10=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=red | L7=neutral | L8=red | L9=red | L10=red,L4=prior_range_fraction::prev_range_0.75 | L5=prior_hlc::previous_mid | L6=red_box_quarter::red_box_2_25pct | L7=prior_hlc::previous_low,L4=prior_range_fraction | L5=prior_hlc | L6=red_box_quarter | L7=prior_hlc,1.22,100.0,100.0,BOX_INTERNAL_TEMPLATE,be93149ede,2fe89f23ce,e82c906feb,42dce34cc2,,,,
2026-03-27,10,5.1525,5.381667,11.41,20.0,30.0,30.0,50.0,80.0,prior_hlc,2,2,5,1,L1=green_box_quarter::green_box_2_75pct | L2=prior_range_fraction::prev_range_0.875 | L3=red_box_midline::red_mid_1 | L4=red_box_quarter::red_box_1_75pct | L5=prior_hlc::previous_pivot_hlc3 | L6=prior_range_fraction::prev_range_0.25 | L7=prior_hlc::previous_low | L8=red_box_edge::red_edge_2 | L9=red_box_quarter::red_box_3_25pct | L10=red_box_midline::red_mid_3,L1=green_box_quarter | L2=prior_range_fraction | L3=red_box_midline | L4=red_box_quarter | L5=prior_hlc | L6=prior_range_fraction | L7=prior_hlc | L8=red_box_edge | L9=red_box_quarter | L10=red_box_midline,L1=green | L2=neutral | L3=red | L4=red | L5=neutral | L6=neutral | L7=neutral | L8=red | L9=red | L10=red,L4=red_box_quarter::red_box_1_75pct | L5=prior_hlc::previous_pivot_hlc3 | L6=prior_range_fraction::prev_range_0.25 | L7=prior_hlc::previous_low,L4=red_box_quarter | L5=prior_hlc | L6=prior_range_fraction | L7=prior_hlc,5.1525,25.0,50.0,BOX_INTERNAL_TEMPLATE,c1a9e77d82,5c9fdda843,b2c2d3ea0c,c4f5a42fe8,,,,
2026-03-30,10,7.120625,5.754411,10.0725,10.0,20.0,40.0,40.0,90.0,prior_range_fraction,3,0,5,2,L1=green_box_quarter::green_box_3_25pct | L2=green_box_edge::green_edge_2 | L3=green_box_quarter::green_box_2_75pct | L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.75 | L6=prior_range_fraction::prev_range_0.618 | L7=red_box_edge::red_edge_1 | L8=prior_range_fraction::prev_range_0.25 | L9=red_box_midline::red_mid_2 | L10=red_box_quarter::red_box_2_75pct,L1=green_box_quarter | L2=green_box_edge | L3=green_box_quarter | L4=green_box_midline | L5=prior_range_fraction | L6=prior_range_fraction | L7=red_box_edge | L8=prior_range_fraction | L9=red_box_midline | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=neutral | L7=red | L8=neutral | L9=red | L10=red,L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.75 | L6=prior_range_fraction::prev_range_0.618 | L7=red_box_edge::red_edge_1,L4=green_box_midline | L5=prior_range_fraction | L6=prior_range_fraction | L7=red_box_edge,2.63018,75.0,75.0,BOX_INTERNAL_TEMPLATE,840724f333,9c6c5ccb9c,853db1be6f,7b5181e20e,,,,
2026-03-31,8,1.66,2.424964,7.09,50.0,50.0,75.0,87.5,100.0,prior_hlc,2,3,2,1,L1=green_box_edge::green_edge_2 | L2=prior_hlc::previous_high | L3=prior_range_fraction::prev_range_0.875 | L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.382 | L7=green_box_quarter::green_box_1_25pct | L8=prior_hlc::previous_low,L1=green_box_edge | L2=prior_hlc | L3=prior_range_fraction | L4=green_box_quarter | L5=prior_hlc | L6=prior_range_fraction | L7=green_box_quarter | L8=prior_hlc,L1=green | L2=neutral | L3=neutral | L4=green | L5=neutral | L6=neutral | L7=green | L8=neutral,L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.382 | L7=green_box_quarter::green_box_1_25pct,L4=green_box_quarter | L5=prior_hlc | L6=prior_range_fraction | L7=green_box_quarter,0.856875,75.0,100.0,PRIOR_HLC_TEMPLATE,d5dec8ebad,0ae89d332c,a0b4237183,b926e51d73,,,,
2026-04-01,10,4.2125,5.004173,12.32,20.0,20.0,20.0,60.0,80.0,prior_range_fraction,3,1,4,2,L1=green_box_midline::green_mid_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=green_box_edge::green_edge_2 | L5=prior_hlc::previous_high | L6=prior_range_fraction::prev_range_0.875 | L7=prior_range_fraction::prev_range_0.75 | L8=prior_range_fraction::prev_range_0.666667 | L9=red_box_quarter::red_box_1_75pct | L10=green_box_quarter::green_box_1_75pct,L1=green_box_midline | L2=green_box_quarter | L3=green_box_edge | L4=green_box_edge | L5=prior_hlc | L6=prior_range_fraction | L7=prior_range_fraction | L8=prior_range_fraction | L9=red_box_quarter | L10=green_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=neutral | L7=neutral | L8=neutral | L9=red | L10=green,L4=green_box_edge::green_edge_2 | L5=prior_hlc::previous_high | L6=prior_range_fraction::prev_range_0.875 | L7=prior_range_fraction::prev_range_0.75,L4=green_box_edge | L5=prior_hlc | L6=prior_range_fraction | L7=prior_range_fraction,4.2125,25.0,75.0,BOX_INTERNAL_TEMPLATE,61aa835cc8,f8ced1bd9b,da38f9ad24,f33121bf75,,,,
2026-04-02,12,3.635,4.224163,9.3,16.666667,33.333333,41.666667,66.666667,100.0,red_box_edge,2,0,6,4,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_quarter::green_box_3_25pct | L4=green_box_quarter::green_box_2_75pct | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.666667 | L7=red_box_edge::red_edge_1 | L8=prior_range_fraction::prev_range_0.125 | L9=red_box_edge::red_edge_2 | L10=red_box_quarter::red_box_3_25pct | L11=red_box_quarter::red_box_3_75pct | L12=red_box_edge::red_edge_3,L1=green_box_edge | L2=green_box_midline | L3=green_box_quarter | L4=green_box_quarter | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge | L8=prior_range_fraction | L9=red_box_edge | L10=red_box_quarter | L11=red_box_quarter | L12=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=neutral | L9=red | L10=red | L11=red | L12=red,L4=green_box_quarter::green_box_2_75pct | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.666667 | L7=red_box_edge::red_edge_1,L4=green_box_quarter | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge,1.73,75.0,75.0,BOX_INTERNAL_TEMPLATE,9c6936b12f,631d191304,8869134ea2,5e53b26bb9,T_focus_l4_l7_family_5e53b26b,BOX_INTERNAL_TEMPLATE,45.519907,3.0
2026-04-03,9,8.665,7.70187,12.935,22.222222,22.222222,22.222222,22.222222,55.555556,prior_range_fraction,4,1,2,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=prior_range_fraction::prev_range_0.75 | L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2 | L8=prior_range_fraction::prev_range_0.125 | L9=red_box_edge::red_edge_2,L1=green_box_edge | L2=green_box_quarter | L3=prior_range_fraction | L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=red_box_midline | L8=prior_range_fraction | L9=red_box_edge,L1=green | L2=green | L3=neutral | L4=neutral | L5=neutral | L6=neutral | L7=red | L8=neutral | L9=red,L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2,L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=red_box_midline,3.183415,50.0,50.0,PRIOR_RANGE_FRACTION_TEMPLATE,66ff51ff92,61052642a8,70334570ed,f17c75cb86,T_focus_l4_l7_family_f17c75cb,PRIOR_RANGE_FRACTION_TEMPLATE,19.181944,2.0
2026-04-06,9,8.665,7.70187,12.935,22.222222,22.222222,22.222222,22.222222,55.555556,prior_range_fraction,4,1,2,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=prior_range_fraction::prev_range_0.75 | L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2 | L8=prior_range_fraction::prev_range_0.125 | L9=red_box_edge::red_edge_2,L1=green_box_edge | L2=green_box_quarter | L3=prior_range_fraction | L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=red_box_midline | L8=prior_range_fraction | L9=red_box_edge,L1=green | L2=green | L3=neutral | L4=neutral | L5=neutral | L6=neutral | L7=red | L8=neutral | L9=red,L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_close | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_midline::red_mid_2,L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=red_box_midline,3.183415,50.0,50.0,PRIOR_RANGE_FRACTION_TEMPLATE,66ff51ff92,61052642a8,70334570ed,f17c75cb86,T_focus_l4_l7_family_f17c75cb,PRIOR_RANGE_FRACTION_TEMPLATE,19.181944,2.0
2026-04-07,9,2.46,2.733333,8.085,33.333333,33.333333,77.777778,88.888889,100.0,green_box_quarter,0,1,7,1,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_close | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_75pct | L9=red_box_quarter::red_box_4_25pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_quarter | L5=prior_hlc | L6=red_box_midline | L7=red_box_edge | L8=red_box_quarter | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=red | L7=red | L8=red | L9=red,L4=green_box_quarter::green_box_2_25pct | L5=prior_hlc::previous_close | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2,L4=green_box_quarter | L5=prior_hlc | L6=red_box_midline | L7=red_box_edge,2.615,75.0,100.0,BOX_INTERNAL_TEMPLATE,9dc20db734,53d92265bf,d06cc67247,1c18d3b11e,,,,
2026-04-08,9,1.55,2.075556,7.53,33.333333,55.555556,77.777778,88.888889,100.0,green_box_edge,1,0,4,4,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=green_box_midline::green_mid_2 | L5=green_box_edge::green_edge_1 | L6=prior_range_fraction::prev_range_0.25 | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_edge::red_edge_3,L1=green_box_edge | L2=green_box_midline | L3=green_box_edge | L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=red | L9=red,L4=green_box_midline::green_mid_2 | L5=green_box_edge::green_edge_1 | L6=prior_range_fraction::prev_range_0.25 | L7=red_box_quarter::red_box_2_75pct,L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=red_box_quarter,1.18,100.0,100.0,BOX_INTERNAL_TEMPLATE,7174372fdd,025220a854,10f7130a47,d483f861d5,T_focus_l4_l7_family_d483f861,BOX_INTERNAL_TEMPLATE,72.977431,2.0
2026-04-09,10,3.08875,3.649964,9.62625,30.0,40.0,40.0,60.0,100.0,red_box_quarter,2,0,7,1,L1=green_box_quarter::green_box_2_75pct | L2=red_box_quarter::red_box_1_25pct | L3=prior_range_fraction::prev_range_0.618 | L4=green_box_quarter::green_box_1_75pct | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct | L8=red_box_quarter::red_box_3_75pct | L9=red_box_edge::red_edge_3 | L10=red_box_midline::red_mid_4,L1=green_box_quarter | L2=red_box_quarter | L3=prior_range_fraction | L4=green_box_quarter | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge | L10=red_box_midline,L1=green | L2=red | L3=neutral | L4=green | L5=neutral | L6=red | L7=red | L8=red | L9=red | L10=red,L4=green_box_quarter::green_box_1_75pct | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct,L4=green_box_quarter | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter,4.1325,25.0,50.0,BOX_INTERNAL_TEMPLATE,713b69bcdd,30b4874349,74a546da09,d944456583,,,,
